Date,YY,MM,godas_5,godas_15,godas_25
1985-10-01,1985,10,12.989862060546898,12.992913818359398,11.044305419921898
1985-11-01,1985,11,9.927331542968773,9.953271484375025,10.008203125000025
1985-12-01,1985,12,7.136407470703148,7.148614501953148,7.169976806640648
1986-01-01,1986,1,5.257989501953148,5.264093017578148,5.270196533203148
1986-02-01,1986,2,3.8175292968750223,3.8480468750000223,3.9136596679687727
1986-03-01,1986,3,3.4452148437500227,3.4909912109375227,3.5932250976562727
1986-04-01,1986,4,5.257989501953148,5.183221435546898,5.068780517578148
1986-05-01,1986,5,7.752893066406273,7.493493652343773,6.934991455078148
1986-06-01,1986,6,10.874932861328148,10.437005615234398,7.986352539062523
1986-07-01,1986,7,14.361657714843773,12.899835205078148,9.637414550781273
1986-08-01,1986,8,16.729913330078148,12.904412841796898,10.154687500000025
1986-09-01,1986,9,14.825555419921898,14.138879394531273,11.969018554687525
1986-10-01,1986,10,12.626702880859398,12.574822998046898,12.178063964843773
1986-11-01,1986,11,10.572808837890648,10.568231201171898,10.551446533203148
1986-12-01,1986,12,8.726434326171898,8.726434326171898,8.729486083984398
1987-01-01,1987,1,7.162347412109398,7.163873291015648,7.163873291015648
1987-02-01,1987,2,4.954339599609398,4.952813720703148,4.952813720703148
1987-03-01,1987,3,3.4146972656250227,3.4101196289062727,3.4574218750000227
1987-04-01,1987,4,4.173059082031273,4.153222656250023,4.127282714843773
1987-05-01,1987,5,7.194390869140648,6.971612548828148,6.353631591796898
1987-06-01,1987,6,11.479211425781273,8.903436279296898,6.086572265625023
1987-07-01,1987,7,15.440515136718773,10.321008300781273,6.297143554687523
1987-08-01,1987,8,17.231927490234398,11.769128417968773,7.688806152343773
1987-09-01,1987,9,15.551904296875025,13.401879882812525,8.544854736328148
1987-10-01,1987,10,12.336755371093773,12.356622314453148,11.410546875000025
1987-11-01,1987,11,9.030084228515648,9.030084228515648,9.030084228515648
1987-12-01,1987,12,6.414666748046898,6.440606689453148,6.481805419921898
1988-01-01,1988,1,4.971124267578148,4.966546630859398,4.971124267578148
1988-02-01,1988,2,4.159326171875023,4.154748535156273,4.156274414062523
1988-03-01,1988,3,3.8098999023437727,3.8053222656250223,3.8037963867187727
1988-04-01,1988,4,4.348565673828148,4.308892822265648,4.281396484375023
1988-05-01,1988,5,7.559106445312523,7.134881591796898,5.688317871093773
1988-06-01,1988,6,11.351037597656273,10.307275390625025,7.638452148437523
1988-07-01,1988,7,16.351464843750023,11.268609619140648,7.559106445312523
1988-08-01,1988,8,16.958795166015648,11.027520751953148,7.876489257812523
1988-09-01,1988,9,14.720269775390648,13.704003906250025,9.468041992187525
1988-10-01,1988,10,11.273187255859398,11.236566162109398,10.673516845703148
1988-11-01,1988,11,9.724389648437525,9.724389648437525,9.727441406250025
1988-12-01,1988,12,8.018395996093773,8.022973632812523,8.022973632812523
1989-01-01,1989,1,6.825128173828148,6.825128173828148,6.825128173828148
1989-02-01,1989,2,6.120141601562523,6.120141601562523,6.123193359375023
1989-03-01,1989,3,4.871942138671898,4.870416259765648,4.871942138671898
1989-04-01,1989,4,5.218316650390648,5.193902587890648,5.193902587890648
1989-05-01,1989,5,8.468560791015648,7.606408691406273,7.490441894531273
1989-06-01,1989,6,13.148553466796898,11.492944335937525,8.792047119140648
1989-07-01,1989,7,16.494927978515648,11.927819824218773,7.688806152343773
1989-08-01,1989,8,17.271600341796898,10.263024902343773,7.140985107421898
1989-09-01,1989,9,16.195825195312523,13.546838378906273,9.432946777343773
1989-10-01,1989,10,12.142968750000025,12.092614746093773,11.784387207031273
