MM,DD,YY,HRI_AverageTemp,HRI_MaxTemp,HRI_TempDifference,Samples_per_day
2,10,2015,3.082666666666667,3.433,0.35033333333333294,48
2,10,2016,5.40025,5.488,0.08775000000000066,48
2,11,2000,2.727708333333333,2.85,0.12229166666666691,48
2,11,2002,4.770833333333333,5.13,0.35916666666666686,48
2,11,2005,2.7033333333333336,2.88,0.1766666666666663,48
2,11,2008,3.566875,3.97,0.4031250000000002,48
2,11,2009,2.635854166666667,2.744,0.10814583333333339,48
2,11,2010,2.53,2.53,0,48
2,11,2012,5.5564375,5.745,0.18856249999999974,48
2,11,2013,4.457458333333333,4.947,0.48954166666666676,48
2,11,2014,2.1705208333333332,2.343,0.17247916666666674,48
2,11,2015,2.5494166666666667,2.983,0.43358333333333343,48
2,11,2016,5.308375,5.642,0.3336250000000005,48
2,12,2000,2.558125,2.69,0.13187499999999996,48
2,12,2002,4.509166666666666,4.66,0.15083333333333382,48
2,12,2005,2.6374074074074074,2.88,0.24259259259259247,27
2,12,2008,3.4683333333333333,3.97,0.5016666666666669,48
2,12,2009,2.7219583333333333,3.036,0.3140416666666668,48
2,12,2010,2.56125,2.83,0.26875000000000027,48
2,12,2012,5.2274375,5.565,0.33756250000000065,48
2,12,2013,4.687833333333334,4.921,0.23316666666666652,48
2,12,2014,1.9585625,2.021,0.062437499999999924,48
2,12,2015,2.4766666666666666,2.584,0.1073333333333335,48
2,12,2016,5.129270833333333,5.334,0.20472916666666663,48
2,13,2000,2.3866666666666667,2.54,0.15333333333333332,48
2,13,2002,4.4468749999999995,4.66,0.21312500000000068,48
2,13,2008,3.48,3.68,0.20000000000000018,48
2,13,2009,2.6752291666666665,3.009,0.33377083333333335,48
2,13,2010,2.511875,2.53,0.018124999999999947,48
2,13,2012,4.932375,5.128,0.19562499999999972,48
2,13,2013,4.5530625,4.844,0.29093750000000007,48
2,13,2014,1.9640208333333333,2.262,0.2979791666666667,48
2,13,2015,2.0346875,2.423,0.38831250000000006,48
2,13,2016,4.907125,5.205,0.29787500000000033,48
2,14,2000,2.34,2.54,0.20000000000000018,48
2,14,2002,4.309038461538461,4.5,0.19096153846153907,52
2,14,2008,3.4627083333333335,3.68,0.21729166666666666,48
2,14,2009,2.519458333333333,2.664,0.144541666666667,48
2,14,2010,2.5016666666666665,2.83,0.3283333333333336,48
2,14,2012,5.101979166666666,5.257,0.15502083333333339,48
2,14,2013,4.4924583333333334,4.688,0.19554166666666628,48
2,14,2014,2.537166666666667,2.823,0.28583333333333316,48
2,14,2015,1.5605416666666667,1.886,0.3254583333333332,48
2,14,2016,3.525541666666667,4.22,0.694458333333333,48
2,15,2000,2.3266666666666667,2.54,0.21333333333333337,48
2,15,2002,4.550208333333333,4.62,0.06979166666666714,48
2,15,2008,3.6225,3.97,0.34750000000000014,48
2,15,2009,2.5511875,2.637,0.08581249999999985,48
2,15,2010,2.7416666666666667,3.12,0.3783333333333334,48
2,15,2012,4.968354166666667,5.102,0.13364583333333346,48
2,15,2013,4.297781818181818,4.48,0.1822181818181825,55
2,15,2014,3.052208333333333,3.485,0.4327916666666667,48
2,15,2015,1.5321666666666667,1.94,0.40783333333333327,48
2,15,2016,3.3398958333333333,3.801,0.46110416666666687,48
2,16,2000,2.3997916666666668,2.69,0.2902083333333332,48
2,16,2002,4.6466666666666665,4.78,0.13333333333333375,48
2,16,2008,3.438125,3.68,0.24187500000000028,48
2,16,2009,2.5552083333333333,2.69,0.13479166666666664,48
2,16,2010,2.6979166666666665,3.12,0.4220833333333336,48
2,16,2012,5.065791666666667,5.282,0.21620833333333334,48
2,16,2013,4.367333333333334,4.402,0.0346666666666664,48
2,16,2014,2.682958333333333,3.036,0.3530416666666669,48
2,16,2015,0.6475625,1.18,0.5324374999999999,48
2,16,2016,3.754,4.063,0.3089999999999997,48
2,17,2000,2.6020833333333333,3.17,0.5679166666666666,48
2,17,2002,4.696666666666667,4.78,0.08333333333333304,48
2,17,2008,3.3879166666666665,3.68,0.2920833333333337,48
2,17,2009,2.550145833333333,2.717,0.16685416666666697,48
2,17,2010,2.5122916666666666,2.83,0.3177083333333335,48
2,17,2012,5.218,5.385,0.16699999999999982,48
2,17,2013,4.22575,4.558,0.33225000000000016,48
2,17,2014,2.4587291666666666,2.85,0.39127083333333346,48
2,17,2015,1.2399375,1.507,0.2670625,48
2,17,2016,3.8458958333333335,4.037,0.1911041666666664,48
2,18,2000,2.6020833333333333,3.01,0.4079166666666665,48
2,18,2002,4.439166666666667,4.62,0.18083333333333318,48
2,18,2008,3.5612500000000002,3.68,0.11874999999999991,48
2,18,2009,2.7424166666666667,2.823,0.08058333333333323,48
2,18,2010,2.555833333333333,2.83,0.2741666666666669,48
2,18,2012,5.305458333333333,5.462,0.15654166666666658,48
2,18,2013,3.651875,3.958,0.3061250000000002,48
2,18,2014,2.447604166666667,2.503,0.05539583333333331,48
2,18,2015,0.9090833333333334,1.317,0.4079166666666666,48
2,18,2016,3.8940208333333333,4.011,0.11697916666666686,48
2,19,2000,2.413125,2.69,0.276875,48
2,19,2002,4.46,4.46,0,48
2,19,2008,3.6477083333333336,3.97,0.32229166666666664,48
2,19,2009,2.714291666666667,2.823,0.10870833333333296,48
2,19,2010,2.6802083333333333,3.12,0.4397916666666668,48
2,19,2012,5.297395833333333,5.36,0.06260416666666746,48
2,19,2013,4.103729166666667,4.272,0.1682708333333336,48
2,19,2014,2.553916666666667,2.797,0.24308333333333332,48
2,19,2015,0.9040208333333334,1.099,0.1949791666666666,48
2,19,2016,3.996625,4.089,0.09237500000000054,48
2,20,2000,2.4233333333333333,2.54,0.1166666666666667,48
2,20,2002,4.456875,4.46,0.0031249999999998224,48
2,20,2008,3.591875,3.97,0.37812500000000027,48
2,20,2009,2.8250208333333333,3.089,0.26397916666666665,48
2,20,2010,2.63,2.83,0.20000000000000018,48
2,20,2012,5.1916875000000005,5.308,0.11631249999999937,48
2,20,2013,4.123854166666667,4.376,0.2521458333333335,48
2,20,2014,2.548354166666667,2.77,0.2216458333333331,48
2,20,2015,1.0024791666666666,1.398,0.3955208333333333,48
2,20,2016,4.0863125,4.168,0.081687500000000135,48
2,21,2000,2.7314583333333333,2.85,0.11854166666666677,48
2,21,2002,4.3845833333333335,4.46,0.07541666666666647,48
2,21,2008,3.462083333333333,3.68,0.21791666666666698,48
2,21,2009,2.8078333333333334,2.983,0.1751666666666667,48
2,21,2010,2.7425,2.83,0.08749999999999991,48
2,21,2012,5.063020833333333,5.128,0.06497916666666725,48
2,21,2013,4.014583333333333,4.089,0.07441666666666702,48
2,21,2014,2.5189375,2.717,0.19806250000000025,48
2,21,2015,1.1776041666666666,1.588,0.4103958333333335,48
2,21,2016,4.155125,4.246,0.09087500000000048,48
2,22,2000,2.660625,2.85,0.18937500000000007,48
2,22,2002,4.460208333333333,4.62,0.159791666666667,48
2,22,2008,3.2535416666666666,3.68,0.4264583333333336,48
2,22,2009,2.774541666666667,2.903,0.12845833333333312,48
2,22,2010,2.6174999999999997,2.83,0.21250000000000036,48
2,22,2012,5.107166666666666,5.308,0.20083333333333364,48
2,22,2013,3.6714375,3.775,0.10356249999999978,48
2,22,2014,2.588041666666667,2.664,0.07595833333333335,48
2,22,2015,1.7873541666666666,2.047,0.2596458333333336,48
2,22,2016,4.1505833333333335,4.194,0.04341666666666644,48
2,23,2000,2.7508333333333335,3.01,0.2591666666666663,48
2,23,2002,4.613333333333333,4.78,0.16666666666666696,48
2,23,2008,3.0708333333333333,3.38,0.3091666666666666,48
2,23,2009,2.7047291666666666,2.823,0.11827083333333333,48
2,23,2010,2.7800000000000002,2.83,0.04999999999999982,48
2,23,2012,5.226479166666667,5.462,0.23552083333333318,48
2,23,2013,3.8339791666666665,3.932,0.09802083333333345,48
2,23,2014,2.6332291666666667,2.717,0.08377083333333335,48
2,23,2015,1.6509583333333333,1.913,0.26204166666666673,48
2,23,2016,4.143395833333334,4.324,0.180604166666666,48
2,24,2000,2.953333333333333,3.17,0.21666666666666679,48
2,24,2002,4.62,4.78,0.16000000000000014,48
2,24,2008,3.2224999999999997,3.68,0.45750000000000046,48
2,24,2009,2.6412708333333335,2.77,0.12872916666666656,48
2,24,2010,2.83,2.83,0,48
2,24,2012,5.275354166666666,5.462,0.1866458333333334,48
2,24,2013,3.9053750000000003,3.958,0.05262499999999992,48
2,24,2014,2.7153125,2.877,0.16168749999999976,48
2,24,2015,1.1930833333333333,1.453,0.2599166666666668,48
2,24,2016,4.422041666666667,4.558,0.13595833333333296,48
2,25,2000,2.9899999999999998,3.17,0.18000000000000016,48
2,25,2002,4.523333333333333,4.62,0.09666666666666668,48
2,25,2008,3.345625,3.68,0.3343750000000001,48
2,25,2009,2.5924583333333335,2.744,0.15154166666666669,48
2,25,2010,2.83,2.83,0,48
2,25,2012,5.322041666666666,5.488,0.1659583333333341,48
2,25,2013,3.947020833333333,4.037,0.08997916666666672,48
2,25,2014,2.6968541666666668,2.93,0.23314583333333339,48
2,25,2015,0.98325,1.425,0.4417500000000001,48
2,25,2016,4.602416666666667,4.688,0.08558333333333312,48
2,26,2000,3.01,3.01,0,48
2,26,2002,4.6433333333333335,4.78,0.13666666666666671,48
2,26,2008,3.3877083333333333,3.68,0.29229166666666684,48
2,26,2009,2.6329583333333333,2.85,0.2170416666666668,48
2,26,2010,2.9025,3.12,0.21750000000000025,48
2,26,2012,5.239916666666667,5.411,0.1710833333333328,48
2,26,2013,4.053791666666667,4.115,0.06120833333333309,48
2,26,2014,2.5428125,2.797,0.2541875,48
2,26,2015,0.8342916666666667,1.126,0.29170833333333324,48
2,26,2016,4.6998125,4.869,0.1691874999999996,48
2,27,2000,3.083333333333333,3.17,0.08666666666666689,48
2,27,2002,4.763333333333334,4.78,0.016666666666666607,48
2,27,2008,3.6285416666666666,3.97,0.34145833333333364,48
2,27,2009,2.6798125,2.744,0.06418750000000006,48
2,27,2010,2.9810416666666666,3.12,0.13895833333333352,48
2,27,2012,5.283854166666667,5.36,0.07614583333333336,48
2,27,2013,4.152229166666667,4.272,0.11977083333333294,48
2,27,2014,2.3926041666666666,2.477,0.08439583333333323,48
2,27,2015,0.5847708333333334,0.66,0.07522916666666668,48
2,27,2016,4.482708333333333,4.766,0.28329166666666694,48
2,28,2000,3.1866666666666665,3.33,0.14333333333333353,48
2,28,2002,4.774583333333333,4.93,0.15541666666666654,48
2,28,2008,3.5300000000000002,3.97,0.43999999999999995,48
2,28,2009,2.8440416666666666,2.93,0.08595833333333358,48
2,28,2010,3.095833333333333,3.12,0.02416666666666689,48
2,28,2012,5.379895833333333,5.488,0.10810416666666711,48
2,28,2013,4.3435,4.454,0.11050000000000004,48
2,28,2014,2.179145833333333,2.289,0.10985416666666703,48
2,28,2015,0.6746666666666666,0.907,0.2323333333333334,48
2,28,2016,4.45075,4.688,0.23724999999999952,48
2,29,2000,3.3033333333333332,3.33,0.02666666666666684,48
2,29,2008,3.14875,3.68,0.53125,48
2,29,2012,5.280645833333334,5.385,0.10435416666666608,48
2,29,2016,4.567208333333333,4.818,0.2507916666666663,48
3,1,2000,3.364375,3.48,0.11562500000000009,48
3,1,2002,4.798333333333334,5.09,0.2916666666666661,48
3,1,2008,3.40125,3.97,0.5687500000000001,48
3,1,2009,2.795729166666667,2.877,0.08127083333333296,48
3,1,2010,3.12,3.12,0,48
3,1,2012,5.192270833333334,5.282,0.08972916666666642,48
3,1,2013,4.406333333333333,4.454,0.0476666666666663,48
3,1,2014,1.9971666666666668,2.155,0.15783333333333305,48
3,1,2015,0.7056041666666667,0.852,0.14639583333333328,48
3,1,2016,4.688541666666667,4.844,0.1554583333333337,48
3,2,2000,3.451875,3.48,0.028125000000000178,48
3,2,2002,4.775,5.09,0.3149999999999995,48
3,2,2008,3.388541666666667,3.97,0.5814583333333334,48
3,2,2009,2.62975,2.77,0.14024999999999999,48
3,2,2010,3.12,3.12,0,48
3,2,2012,5.247541666666667,5.308,0.06045833333333306,48
3,2,2013,4.4431666666666665,4.584,0.14083333333333314,48
3,2,2014,2.0033541666666665,2.128,0.12464583333333357,48
3,2,2015,0.7827500000000001,1.071,0.2882499999999999,48
3,2,2016,4.698291666666667,4.766,0.06770833333333304,48
3,3,2000,3.476875,3.48,0.0031249999999998224,48
3,3,2002,4.803958333333333,5.09,0.28604166666666675,48
3,3,2008,3.703125,3.97,0.2668750000000002,48
3,3,2009,2.580208333333333,2.664,0.08379166666666693,48
3,3,2010,3.12,3.12,0,48
3,3,2012,5.228208333333333,5.36,0.13179166666666742,48
3,3,2013,4.4345,4.48,0.04550000000000054,48
3,3,2014,2.0329166666666665,2.074,0.04108333333333336,48
3,3,2015,0.4760416666666667,0.742,0.2659583333333333,48
3,3,2016,4.631125,4.714,0.08287500000000048,48
3,4,2000,3.506666666666667,3.64,0.1333333333333333,48
3,4,2002,4.93625,5.09,0.1537499999999996,48
3,4,2008,3.2845833333333334,3.68,0.39541666666666675,48
3,4,2009,2.427,2.477,0.04999999999999982,48
3,4,2010,3.12,3.12,0,48
3,4,2012,5.220583333333334,5.36,0.13941666666666652,48
3,4,2013,4.445875,4.558,0.11212499999999981,48
3,4,2014,1.9388333333333334,2.047,0.10816666666666674,48
3,4,2015,0.4243125,0.66,0.23568750000000005,48
3,4,2016,4.594291666666667,4.766,0.17170833333333313,48
3,5,2000,3.470625,3.48,0.009374999999999911,48
3,5,2002,4.8914583333333335,5.09,0.1985416666666664,48
3,5,2008,3.283333333333333,3.38,0.09666666666666668,48
3,5,2009,2.3963125,2.557,0.16068749999999987,48
3,5,2010,3.12,3.12,0,48
3,5,2012,5.3343541666666665,5.462,0.12764583333333324,48
3,5,2013,4.373291666666667,4.558,0.18470833333333303,48
3,5,2014,1.9146875,1.994,0.0793124999999999,48
3,5,2015,0.5118333333333334,0.77,0.25816666666666666,48
3,5,2016,4.537958333333333,4.61,0.07204166666666723,48
3,6,2000,3.533333333333333,3.64,0.10666666666666691,48
3,6,2002,4.777291666666667,5.09,0.31270833333333314,48
3,6,2008,3.38,3.38,0,48
3,6,2009,2.423,2.823,0.3999999999999999,48
3,6,2010,3.0777083333333333,3.12,0.04229166666666684,48
3,6,2012,5.138375,5.411,0.2726249999999997,48
3,6,2013,4.2947500000000005,4.402,0.10724999999999962,48
3,6,2014,1.9146875,1.994,0.0793124999999999,48
3,6,2015,0.61575,0.852,0.23624999999999996,48
3,6,2016,4.545541666666667,4.558,0.012458333333333016,48
3,7,2000,3.6233333333333335,3.64,0.016666666666666607,48
3,7,2002,4.916875,5.09,0.17312499999999975,48
3,7,2008,3.38,3.38,0,48
3,7,2009,2.619,2.956,0.33699999999999974,48
3,7,2010,3.12,3.12,0,48
3,7,2012,5.158604166666667,5.565,0.40639583333333373,48
3,7,2013,4.4187916666666665,4.532,0.11320833333333358,48
3,7,2014,1.9686875,2.021,0.052312499999999984,48
3,7,2015,0.50425,0.825,0.32075,48
3,7,2016,4.546083333333334,4.584,0.03791666666666593,48
3,8,2000,3.64,3.64,0,48
3,8,2002,4.918125,5.09,0.171875,48
3,8,2008,3.253125,3.38,0.12687500000000007,48
3,8,2009,2.709625,2.877,0.16737499999999983,48
3,8,2010,3.12,3.12,0,48
3,8,2012,5.083479166666667,5.539,0.45552083333333293,48
3,8,2013,4.3380833333333335,4.428,0.08991666666666642,48
3,8,2014,2.0023958333333334,2.047,0.04460416666666678,48
3,8,2015,0.5594375,0.687,0.12756250000000002,48
3,8,2016,4.558,4.584,0.0259999999999998,48
3,9,2000,3.65,3.8,0.1499999999999999,48
3,9,2002,4.943333333333333,5.09,0.1466666666666665,48
3,9,2008,3.337708333333333,3.38,0.04229166666666684,48
3,9,2009,2.7497708333333333,2.85,0.10022916666666681,48
3,9,2010,3.12,3.12,0,48
3,9,2012,5.419958333333334,5.591,0.17104166666666654,48
3,9,2013,4.271458333333333,4.376,0.10454166666666698,48
3,9,2014,2.1269375,2.262,0.13506250000000009,48
3,9,2015,0.79775,1.044,0.24625000000000008,48
3,9,2016,4.602416666666667,4.662,0.05958333333333332,48
3,10,2000,3.6889583333333333,3.95,0.26104166666666684,48
3,10,2002,5.10375,5.24,0.13625000000000043,48
3,10,2005,1.94,1.94,0,20
3,10,2008,3.3739583333333334,3.38,0.006041666666666501,48
3,10,2009,2.855375,3.009,0.1536249999999999,48
3,10,2010,3.12,3.12,0,48
3,10,2012,5.458125,5.565,0.1068750000000005,48
3,10,2013,4.360291666666667,4.506,0.14570833333333333,48
3,10,2014,2.261875,2.503,0.24112500000000026,48
3,10,2015,0.7869375,0.989,0.20206250000000003,48
3,10,2016,4.706958333333334,4.844,0.13704166666666673,48
3,11,2000,3.800625,3.95,0.14937500000000004,48
3,11,2002,5.013125,5.24,0.2268750000000006,48
3,11,2005,1.8933333333333333,1.94,0.046666666666666634,48
3,11,2008,3.3679166666666664,3.38,0.012083333333333446,48
3,11,2009,2.9948958333333335,3.089,0.09410416666666643,48
3,11,2010,3.12,3.12,0,48
3,11,2012,5.435020833333334,5.539,0.10397916666666607,48
3,11,2013,4.46375,4.532,0.06824999999999992,48
3,11,2014,2.3908125,2.584,0.19318750000000007,48
3,11,2015,0.8733541666666667,1.044,0.17064583333333339,48
3,11,2016,4.808104166666666,4.869,0.06089583333333337,48
3,12,2000,3.9406250000000003,3.95,0.009374999999999911,48
3,12,2002,5.00875,5.24,0.23125000000000018,48
3,12,2005,2.0185416666666667,2.41,0.39145833333333346,48
3,12,2008,3.2954166666666667,3.38,0.08458333333333323,48
3,12,2009,2.9342708333333336,2.983,0.04872916666666649,48
3,12,2010,3.12625,3.42,0.29374999999999973,48
3,12,2012,5.458,5.565,0.1070000000000002,48
3,12,2013,4.4995,4.558,0.05849999999999955,48
3,12,2014,2.4131666666666667,2.637,0.22383333333333333,48
3,12,2015,1.1978125,1.425,0.2271875000000001,48
3,12,2016,4.9345,5.076,0.14149999999999974,48
3,13,2000,3.88125,3.95,0.06875000000000009,48
3,13,2002,5.0685416666666665,5.24,0.1714583333333337,48
3,13,2005,2.013333333333333,2.1,0.08666666666666689,48
3,13,2006,3.5716666666666668,3.68,0.10833333333333339,18
3,13,2008,3.2954166666666667,3.38,0.08458333333333323,48
3,13,2009,2.9386666666666668,3.009,0.07033333333333314,48
3,13,2010,3.22625,3.42,0.1937500000000001,48
3,13,2012,5.476791666666667,5.514,0.037208333333333066,48
3,13,2013,4.53525,4.584,0.04875000000000007,48
3,13,2014,2.432541666666667,2.503,0.07045833333333329,48
3,13,2015,1.39875,1.561,0.16225,48
3,13,2016,4.968333333333334,5.282,0.3136666666666663,48
3,14,2000,3.846875,3.95,0.10312500000000036,48
3,14,2002,5.139583333333333,5.24,0.10041666666666682,48
3,14,2005,2.0366666666666666,2.1,0.06333333333333346,48
3,14,2006,3.655625,3.84,0.18437499999999973,48
3,14,2008,3.2712499999999998,3.38,0.10875000000000012,48
3,14,2009,2.962375,3.142,0.1796249999999997,48
3,14,2010,3.42,3.42,0,48
3,14,2012,5.556416666666666,5.796,0.23958333333333393,48
3,14,2013,4.5357916666666664,4.558,0.022208333333333385,48
3,14,2014,2.339541666666667,2.396,0.056458333333333055,48
3,14,2015,1.449,1.588,0.139,48
3,14,2016,5.1586875,5.282,0.12331249999999994,48
3,15,2000,3.853125,3.95,0.09687500000000027,48
3,15,2002,5.1775,5.24,0.0625,48
3,15,2005,2.0827083333333336,2.25,0.1672916666666664,48
3,15,2006,3.741875,3.99,0.24812500000000037,48
3,15,2008,3.09,3.09,0,48
3,15,2009,2.9445833333333336,2.983,0.038416666666666544,48
3,15,2010,3.395,3.42,0.02499999999999991,48
3,15,2012,5.778229166666667,5.847,0.06877083333333367,48
3,15,2013,4.404166666666667,4.532,0.12783333333333324,48
3,15,2014,2.4068541666666667,2.664,0.2571458333333334,48
3,15,2015,1.584375,1.805,0.22062499999999985,48
3,15,2016,5.223770833333333,5.334,0.1102291666666666,48
3,16,2000,3.9691666666666667,4.11,0.1408333333333336,48
3,16,2002,5.2275,5.24,0.012500000000000178,48
3,16,2005,2.15,2.25,0.10000000000000009,48
3,16,2006,3.7758333333333334,3.99,0.21416666666666684,48
3,16,2008,3.09,3.09,0,48
3,16,2009,3.012729166666667,3.116,0.1032708333333332,48
3,16,2010,3.21375,3.42,0.20624999999999982,48
3,16,2012,5.8829375,5.898,0.015062499999999979,48
3,16,2013,4.321291666666667,4.402,0.08070833333333294,48
3,16,2014,2.4955625,2.744,0.2484375000000001,48
3,16,2015,1.8175625,2.182,0.36443749999999997,48
3,16,2016,5.207208333333333,5.282,0.07479166666666703,48
3,17,2000,4.063541666666667,4.42,0.3564583333333333,48
3,17,2002,5.218125000000001,5.24,0.021874999999999645,48
3,17,2005,2.240625,2.25,0.009374999999999911,48
3,17,2006,3.8052083333333333,3.99,0.1847916666666669,48
3,17,2008,3.09,3.09,0,48
3,17,2009,3.158,3.301,0.14300000000000024,48
3,17,2010,3.42,3.42,0,48
3,17,2012,5.851583333333333,5.898,0.04641666666666655,48
3,17,2013,4.299083333333333,4.35,0.05091666666666672,48
3,17,2014,2.4292291666666666,2.503,0.07377083333333356,48
3,17,2015,1.9667083333333333,2.209,0.2422916666666668,48
3,17,2016,5.215708333333334,5.282,0.06629166666666642,48
3,18,2000,3.8806249999999998,4.27,0.3893749999999998,48
3,18,2002,5.105625,5.24,0.13437500000000036,48
3,18,2005,2.25,2.25,0,48
3,18,2006,3.901875,3.99,0.08812500000000023,48
3,18,2008,3.09,3.09,0,48
3,18,2009,3.153020833333333,3.433,0.27997916666666667,48
3,18,2010,3.4074999999999998,3.42,0.012500000000000178,48
3,18,2012,5.8100625,6.179,0.36893750000000036,48
3,18,2013,4.2376875,4.298,0.06031250000000021,48
3,18,2014,2.4543125,2.53,0.07568749999999991,48
3,18,2015,2.057,2.262,0.20500000000000007,48
3,18,2016,5.0518125,5.282,0.23018750000000043,48
3,19,2000,3.8,3.8,0,48
3,19,2002,5.026666666666666,5.09,0.06333333333333346,48
3,19,2005,2.25,2.25,0,48
3,19,2006,3.914791666666667,3.99,0.07520833333333332,48
3,19,2008,3.1322916666666667,3.38,0.2477083333333332,48
3,19,2009,2.9987916666666665,3.248,0.2492083333333337,48
3,19,2010,3.32,3.42,0.10000000000000009,48
3,19,2012,5.8250416666666665,6.153,0.32795833333333313,48
3,19,2013,3.9277291666666665,4.272,0.34427083333333375,48
3,19,2014,2.5479166666666666,2.637,0.0890833333333334,48
3,19,2015,2.091625,2.262,0.17037499999999994,48
3,19,2016,5.084791666666667,5.257,0.17220833333333285,48
3,20,2000,3.75,3.8,0.04999999999999982,48
3,20,2001,3.69,3.69,0,25
3,20,2002,5.026666666666666,5.09,0.06333333333333346,48
3,20,2005,2.23125,2.25,0.018749999999999822,48
3,20,2006,3.8185416666666665,3.99,0.1714583333333337,48
3,20,2008,3.2229166666666664,3.38,0.15708333333333346,48
