Date,YY,MM,DD,SHI_Tidbit,pred_via_HRI,pred_via_HRO,pred_via_DB,pred_via_44029_20m,pred_via_44013,pred_via_44098,pred_via_44005,pred_via_OISST,pred_via_44029_2m,pred_via_SHO,final_value
1979-08-09,1979,8,9,NA,NA,NA,NA,NA,NA,NA,13.043426980710901,NA,NA,NA,13.043426980710901
1979-08-10,1979,8,10,NA,NA,NA,NA,NA,NA,NA,13.21335446924066,NA,NA,NA,13.21335446924066
1979-08-11,1979,8,11,NA,NA,NA,NA,NA,NA,NA,13.436384327625014,NA,NA,NA,13.436384327625014
1979-08-12,1979,8,12,NA,NA,NA,NA,NA,NA,NA,13.55417500228505,NA,NA,NA,13.55417500228505
1979-08-13,1979,8,13,NA,NA,NA,NA,NA,NA,NA,13.662310705663579,NA,NA,NA,13.662310705663579
1979-08-14,1979,8,14,NA,NA,NA,NA,NA,NA,NA,13.756929431637335,NA,NA,NA,13.756929431637335
1979-08-15,1979,8,15,NA,NA,NA,NA,NA,NA,NA,13.772377337953554,NA,NA,NA,13.772377337953554
1979-08-16,1979,8,16,NA,NA,NA,NA,NA,NA,NA,13.80327325717689,NA,NA,NA,13.80327325717689
1979-08-17,1979,8,17,NA,NA,NA,NA,NA,NA,NA,13.735688502233046,NA,NA,NA,13.735688502233046
1979-08-18,1979,8,18,NA,NA,NA,NA,NA,NA,NA,13.66906915729087,NA,NA,NA,13.66906915729087
1979-08-19,1979,8,19,NA,NA,NA,NA,NA,NA,NA,13.784005332283233,NA,NA,NA,13.784005332283233
1979-08-20,1979,8,20,NA,NA,NA,NA,NA,NA,NA,13.688379139246166,NA,NA,NA,13.688379139246166
1979-08-21,1979,8,21,NA,NA,NA,NA,NA,NA,NA,13.732791908428648,NA,NA,NA,13.732791908428648
1979-08-22,1979,8,22,NA,NA,NA,NA,NA,NA,NA,13.696103056487782,NA,NA,NA,13.696103056487782
1979-08-23,1979,8,23,NA,NA,NA,NA,NA,NA,NA,13.665207172022345,NA,NA,NA,13.665207172022345
1979-08-24,1979,8,24,NA,NA,NA,NA,NA,NA,NA,13.585070868212942,NA,NA,NA,13.585070868212942
1979-08-25,1979,8,25,NA,NA,NA,NA,NA,NA,NA,13.53003746053881,NA,NA,NA,13.53003746053881
1979-08-26,1979,8,26,NA,NA,NA,NA,NA,NA,NA,13.475969664462184,NA,NA,NA,13.475969664462184
1979-08-27,1979,8,27,NA,NA,NA,NA,NA,NA,NA,13.413212376621537,NA,NA,NA,13.413212376621537
1979-08-28,1979,8,28,NA,NA,NA,NA,NA,NA,NA,13.44247118474929,NA,NA,NA,13.44247118474929
1979-08-29,1979,8,29,NA,NA,NA,NA,NA,NA,NA,13.419005309339067,NA,NA,NA,13.419005309339067
1979-08-30,1979,8,30,NA,NA,NA,NA,NA,NA,NA,13.521348042924977,NA,NA,NA,13.521348042924977
1979-08-31,1979,8,31,NA,NA,NA,NA,NA,NA,NA,13.734722983323277,NA,NA,NA,13.734722983323277
1979-09-01,1979,9,1,NA,NA,NA,NA,NA,NA,NA,15.157716758175379,NA,NA,NA,15.157716758175379
1979-09-02,1979,9,2,NA,NA,NA,NA,NA,NA,NA,15.303754778715716,NA,NA,NA,15.303754778715716
1979-09-03,1979,9,3,NA,NA,NA,NA,NA,NA,NA,15.171515657832352,NA,NA,NA,15.171515657832352
1979-09-04,1979,9,4,NA,NA,NA,NA,NA,NA,NA,15.086422612087189,NA,NA,NA,15.086422612087189
1979-09-05,1979,9,5,NA,NA,NA,NA,NA,NA,NA,15.22786105828371,NA,NA,NA,15.22786105828371
1979-09-06,1979,9,6,NA,NA,NA,NA,NA,NA,NA,15.150503700064434,NA,NA,NA,15.150503700064434
1979-09-07,1979,9,7,NA,NA,NA,NA,NA,NA,NA,14.356332443556738,NA,NA,NA,14.356332443556738
1979-09-08,1979,9,8,NA,NA,NA,NA,NA,NA,NA,14.294137539582682,NA,NA,NA,14.294137539582682
1979-09-09,1979,9,9,NA,NA,NA,NA,NA,NA,NA,14.29298764944644,NA,NA,NA,14.29298764944644
1979-09-10,1979,9,10,NA,NA,NA,NA,NA,NA,NA,14.422927036973492,NA,NA,NA,14.422927036973492
1979-09-11,1979,9,11,NA,NA,NA,NA,NA,NA,NA,14.2584904541196,NA,NA,NA,14.2584904541196
1979-09-12,1979,9,12,NA,NA,NA,NA,NA,NA,NA,14.250741091914241,NA,NA,NA,14.250741091914241
1979-09-13,1979,9,13,NA,NA,NA,NA,NA,NA,NA,14.379230541171456,NA,NA,NA,14.379230541171456
1979-09-14,1979,9,14,NA,NA,NA,NA,NA,NA,NA,14.449374797123411,NA,NA,NA,14.449374797123411
1979-09-15,1979,9,15,NA,NA,NA,NA,NA,NA,NA,14.333234353409717,NA,NA,NA,14.333234353409717
1979-09-16,1979,9,16,NA,NA,NA,NA,NA,NA,NA,14.38727987699652,NA,NA,NA,14.38727987699652
1979-09-17,1979,9,17,NA,NA,NA,NA,NA,NA,NA,14.441325436460387,NA,NA,NA,14.441325436460387
1979-09-18,1979,9,18,NA,NA,NA,NA,NA,NA,NA,14.394179372361275,NA,NA,NA,14.394179372361275
1979-09-19,1979,9,19,NA,NA,NA,NA,NA,NA,NA,14.320585374246493,NA,NA,NA,14.320585374246493
1979-09-20,1979,9,20,NA,NA,NA,NA,NA,NA,NA,14.168797814712208,NA,NA,NA,14.168797814712208
1979-09-21,1979,9,21,NA,NA,NA,NA,NA,NA,NA,14.138900271002854,NA,NA,NA,14.138900271002854
1979-09-22,1979,9,22,NA,NA,NA,NA,NA,NA,NA,14.27573905178302,NA,NA,NA,14.27573905178302
1979-09-23,1979,9,23,NA,NA,NA,NA,NA,NA,NA,14.145799741529641,NA,NA,NA,14.145799741529641
1979-09-24,1979,9,24,NA,NA,NA,NA,NA,NA,NA,14.214794043870558,NA,NA,NA,14.214794043870558
1979-09-25,1979,9,25,NA,NA,NA,NA,NA,NA,NA,14.384980102243594,NA,NA,NA,14.384980102243594
1979-09-26,1979,9,26,NA,NA,NA,NA,NA,NA,NA,14.38842984440642,NA,NA,NA,14.38842984440642
1979-09-27,1979,9,27,NA,NA,NA,NA,NA,NA,NA,14.272289345497255,NA,NA,NA,14.272289345497255
1979-09-28,1979,9,28,NA,NA,NA,NA,NA,NA,NA,14.485021912944,NA,NA,NA,14.485021912944
1979-09-29,1979,9,29,NA,NA,NA,NA,NA,NA,NA,14.49767084795084,NA,NA,NA,14.49767084795084
1979-09-30,1979,9,30,NA,NA,NA,NA,NA,NA,NA,14.474672711293476,NA,NA,NA,14.474672711293476
1979-10-01,1979,10,1,NA,NA,NA,NA,NA,NA,NA,15.284653320046713,NA,NA,NA,15.284653320046713
1979-10-02,1979,10,2,NA,NA,NA,NA,NA,NA,NA,15.477156282388417,NA,NA,NA,15.477156282388417
1979-10-03,1979,10,3,NA,NA,NA,NA,NA,NA,NA,15.547157419168098,NA,NA,NA,15.547157419168098
1979-10-04,1979,10,4,NA,NA,NA,NA,NA,NA,NA,15.30915383468132,NA,NA,NA,15.30915383468132
1979-10-05,1979,10,5,NA,NA,NA,NA,NA,NA,NA,15.036758497566144,NA,NA,NA,15.036758497566144
1979-10-06,1979,10,6,NA,NA,NA,NA,NA,NA,NA,14.689644757835637,NA,NA,NA,14.689644757835637
1979-10-07,1979,10,7,NA,NA,NA,NA,NA,NA,NA,14.234638158379344,NA,NA,NA,14.234638158379344
1979-10-08,1979,10,8,NA,NA,NA,NA,NA,NA,NA,13.870632652010972,NA,NA,NA,13.870632652010972
1979-10-09,1979,10,9,NA,NA,NA,NA,NA,NA,NA,13.286123983952779,NA,NA,NA,13.286123983952779
1979-10-10,1979,10,10,NA,NA,NA,NA,NA,NA,NA,13.076120892818443,NA,NA,NA,13.076120892818443
1979-10-11,1979,10,11,NA,NA,NA,NA,NA,NA,NA,12.79961690402609,NA,NA,NA,12.79961690402609
1979-10-12,1979,10,12,NA,NA,NA,NA,NA,NA,NA,12.638614455755274,NA,NA,NA,12.638614455755274
1979-10-13,1979,10,13,NA,NA,NA,NA,NA,NA,NA,12.510112606676078,NA,NA,NA,12.510112606676078
1979-10-14,1979,10,14,NA,NA,NA,NA,NA,NA,NA,12.362110466962921,NA,NA,NA,12.362110466962921
1979-10-15,1979,10,15,NA,NA,NA,NA,NA,NA,NA,12.176607798061829,NA,NA,NA,12.176607798061829
1979-10-16,1979,10,16,NA,NA,NA,NA,NA,NA,NA,12.015605215389035,NA,NA,NA,12.015605215389035
1979-10-17,1979,10,17,NA,NA,NA,NA,NA,NA,NA,12.113606694318934,NA,NA,NA,12.113606694318934
1979-10-18,1979,10,18,NA,NA,NA,NA,NA,NA,NA,12.449611791336102,NA,NA,NA,12.449611791336102
1979-10-19,1979,10,19,NA,NA,NA,NA,NA,NA,NA,12.834617422015187,NA,NA,NA,12.834617422015187
1979-10-20,1979,10,20,NA,NA,NA,NA,NA,NA,NA,12.92561884270793,NA,NA,NA,12.92561884270793
1979-10-21,1979,10,21,NA,NA,NA,NA,NA,NA,NA,12.278109112907456,NA,NA,NA,12.278109112907456
1979-10-22,1979,10,22,NA,NA,NA,NA,NA,NA,NA,12.134607121034097,NA,NA,NA,12.134607121034097
1979-10-23,1979,10,23,NA,NA,NA,NA,NA,NA,NA,12.607114109686854,NA,NA,NA,12.607114109686854
1979-10-24,1979,10,24,NA,NA,NA,NA,NA,NA,NA,12.82411722545785,NA,NA,NA,12.82411722545785
1979-10-25,1979,10,25,NA,NA,NA,NA,NA,NA,NA,12.229108470043933,NA,NA,NA,12.229108470043933
1979-10-26,1979,10,26,NA,NA,NA,NA,NA,NA,NA,11.95260448125158,NA,NA,NA,11.95260448125158
1979-10-27,1979,10,27,NA,NA,NA,NA,NA,NA,NA,11.879103315353325,NA,NA,NA,11.879103315353325
1979-10-28,1979,10,28,NA,NA,NA,NA,NA,NA,NA,11.539598390820546,NA,NA,NA,11.539598390820546
1979-10-29,1979,10,29,NA,NA,NA,NA,NA,NA,NA,11.427596719815236,NA,NA,NA,11.427596719815236
1979-10-30,1979,10,30,NA,NA,NA,NA,NA,NA,NA,11.263094166824734,NA,NA,NA,11.263094166824734
1979-10-31,1979,10,31,NA,NA,NA,NA,NA,NA,NA,11.319095170329861,NA,NA,NA,11.319095170329861
1979-11-01,1979,11,1,NA,NA,NA,NA,NA,NA,NA,10.599067662091235,NA,NA,NA,10.599067662091235
1979-11-02,1979,11,2,NA,NA,NA,NA,NA,NA,NA,10.626574122954626,NA,NA,NA,10.626574122954626
1979-11-03,1979,11,3,NA,NA,NA,NA,NA,NA,NA,10.83876812788869,NA,NA,NA,10.83876812788869
1979-11-04,1979,11,4,NA,NA,NA,NA,NA,NA,NA,10.999878335007724,NA,NA,NA,10.999878335007724
1979-11-05,1979,11,5,NA,NA,NA,NA,NA,NA,NA,10.984160132378591,NA,NA,NA,10.984160132378591
1979-11-06,1979,11,6,NA,NA,NA,NA,NA,NA,NA,10.475202333739007,NA,NA,NA,10.475202333739007
1979-11-07,1979,11,7,NA,NA,NA,NA,NA,NA,NA,10.62264451807001,NA,NA,NA,10.62264451807001
1979-11-08,1979,11,8,NA,NA,NA,NA,NA,NA,NA,10.654080696988105,NA,NA,NA,10.654080696988105
1979-11-09,1979,11,9,NA,NA,NA,NA,NA,NA,NA,10.41830957201173,NA,NA,NA,10.41830957201173
1979-11-10,1979,11,10,NA,NA,NA,NA,NA,NA,NA,10.347578447655811,NA,NA,NA,10.347578447655811
1979-11-11,1979,11,11,NA,NA,NA,NA,NA,NA,NA,10.555842734535174,NA,NA,NA,10.555842734535174
1979-11-12,1979,11,12,NA,NA,NA,NA,NA,NA,NA,10.791613784064825,NA,NA,NA,10.791613784064825
1979-11-13,1979,11,13,NA,NA,NA,NA,NA,NA,NA,10.62657416067799,NA,NA,NA,10.62657416067799
1979-11-14,1979,11,14,NA,NA,NA,NA,NA,NA,NA,10.58727913979344,NA,NA,NA,10.58727913979344
1979-11-15,1979,11,15,NA,NA,NA,NA,NA,NA,NA,10.352936881457016,NA,NA,NA,10.352936881457016
1979-11-16,1979,11,16,NA,NA,NA,NA,NA,NA,NA,10.013569284779784,NA,NA,NA,10.013569284779784
1979-11-17,1979,11,17,NA,NA,NA,NA,NA,NA,NA,9.852459341724286,NA,NA,NA,9.852459341724286
1979-11-18,1979,11,18,NA,NA,NA,NA,NA,NA,NA,9.758150918140087,NA,NA,NA,9.758150918140087
1979-11-19,1979,11,19,NA,NA,NA,NA,NA,NA,NA,9.593111257029888,NA,NA,NA,9.593111257029888
1979-11-20,1979,11,20,NA,NA,NA,NA,NA,NA,NA,9.483084775108418,NA,NA,NA,9.483084775108418
1979-11-21,1979,11,21,NA,NA,NA,NA,NA,NA,NA,9.652054236321632,NA,NA,NA,9.652054236321632
1979-11-22,1979,11,22,NA,NA,NA,NA,NA,NA,NA,9.569534063427023,NA,NA,NA,9.569534063427023
1979-11-23,1979,11,23,NA,NA,NA,NA,NA,NA,NA,9.467366497975645,NA,NA,NA,9.467366497975645
1979-11-24,1979,11,24,NA,NA,NA,NA,NA,NA,NA,9.45557797756402,NA,NA,NA,9.45557797756402
1979-11-25,1979,11,25,NA,NA,NA,NA,NA,NA,NA,9.510591423645534,NA,NA,NA,9.510591423645534
1979-11-26,1979,11,26,NA,NA,NA,NA,NA,NA,NA,9.581322659285371,NA,NA,NA,9.581322659285371
1979-11-27,1979,11,27,NA,NA,NA,NA,NA,NA,NA,9.506661703704665,NA,NA,NA,9.506661703704665
1979-11-28,1979,11,28,NA,NA,NA,NA,NA,NA,NA,9.479155206060994,NA,NA,NA,9.479155206060994
1979-11-29,1979,11,29,NA,NA,NA,NA,NA,NA,NA,9.510591160525086,NA,NA,NA,9.510591160525086
1979-11-30,1979,11,30,NA,NA,NA,NA,NA,NA,NA,9.333763051620734,NA,NA,NA,9.333763051620734
1979-12-01,1979,12,1,NA,NA,NA,NA,NA,NA,NA,8.294088895903611,NA,NA,NA,8.294088895903611
1979-12-02,1979,12,2,NA,NA,NA,NA,NA,NA,NA,8.435466379119413,NA,NA,NA,8.435466379119413
1979-12-03,1979,12,3,NA,NA,NA,NA,NA,NA,NA,8.313589361954183,NA,NA,NA,8.313589361954183
1979-12-04,1979,12,4,NA,NA,NA,NA,NA,NA,NA,7.928457424370491,NA,NA,NA,7.928457424370491
1979-12-05,1979,12,5,NA,NA,NA,NA,NA,NA,NA,7.699328424257383,NA,NA,NA,7.699328424257383
1979-12-06,1979,12,6,NA,NA,NA,NA,NA,NA,NA,7.5969514086445065,NA,NA,NA,7.5969514086445065
1979-12-07,1979,12,7,NA,NA,NA,NA,NA,NA,NA,7.5725759296281225,NA,NA,NA,7.5725759296281225
1979-12-08,1979,12,8,NA,NA,NA,NA,NA,NA,NA,7.645702503569695,NA,NA,NA,7.645702503569695
1979-12-09,1979,12,9,NA,NA,NA,NA,NA,NA,NA,7.372697559559652,NA,NA,NA,7.372697559559652
1979-12-10,1979,12,10,NA,NA,NA,NA,NA,NA,NA,7.431198540013978,NA,NA,NA,7.431198540013978
1979-12-11,1979,12,11,NA,NA,NA,NA,NA,NA,NA,7.353197232741544,NA,NA,NA,7.353197232741544
1979-12-12,1979,12,12,NA,NA,NA,NA,NA,NA,NA,7.479949402105046,NA,NA,NA,7.479949402105046
1979-12-13,1979,12,13,NA,NA,NA,NA,NA,NA,NA,7.426747292168642,NA,NA,NA,7.426747292168642
1979-12-14,1979,12,14,NA,NA,NA,NA,NA,NA,NA,7.1923195619400975,NA,NA,NA,7.1923195619400975
1979-12-15,1979,12,15,NA,NA,NA,NA,NA,NA,NA,6.992440774174233,NA,NA,NA,6.992440774174233
1979-12-16,1979,12,16,NA,NA,NA,NA,NA,NA,NA,6.987565482743495,NA,NA,NA,6.987565482743495
1979-12-17,1979,12,17,NA,NA,NA,NA,NA,NA,NA,7.004522611598,NA,NA,NA,7.004522611598
1979-12-18,1979,12,18,NA,NA,NA,NA,NA,NA,NA,6.670685338969686,NA,NA,NA,6.670685338969686
1979-12-19,1979,12,19,NA,NA,NA,NA,NA,NA,NA,6.402555500357087,NA,NA,NA,6.402555500357087
1979-12-20,1979,12,20,NA,NA,NA,NA,NA,NA,NA,6.3684299287179025,NA,NA,NA,6.3684299287179025
1979-12-21,1979,12,21,NA,NA,NA,NA,NA,NA,NA,6.426930908002207,NA,NA,NA,6.426930908002207
1979-12-22,1979,12,22,NA,NA,NA,NA,NA,NA,NA,6.422055827175195,NA,NA,NA,6.422055827175195
1979-12-23,1979,12,23,NA,NA,NA,NA,NA,NA,NA,6.426930931402622,NA,NA,NA,6.426930931402622
1979-12-24,1979,12,24,NA,NA,NA,NA,NA,NA,NA,6.456181421044773,NA,NA,NA,6.456181421044773
1979-12-25,1979,12,25,NA,NA,NA,NA,NA,NA,NA,6.524432634524388,NA,NA,NA,6.524432634524388
1979-12-26,1979,12,26,NA,NA,NA,NA,NA,NA,NA,6.651184780487474,NA,NA,NA,6.651184780487474
1979-12-27,1979,12,27,NA,NA,NA,NA,NA,NA,NA,6.592684218900564,NA,NA,NA,6.592684218900564
1979-12-28,1979,12,28,NA,NA,NA,NA,NA,NA,NA,6.660935082543985,NA,NA,NA,6.660935082543985
1979-12-29,1979,12,29,NA,NA,NA,NA,NA,NA,NA,6.592683986066444,NA,NA,NA,6.592683986066444
1979-12-30,1979,12,30,NA,NA,NA,NA,NA,NA,NA,6.412305756782788,NA,NA,NA,6.412305756782788
1979-12-31,1979,12,31,NA,NA,NA,NA,NA,NA,NA,6.261177970340457,NA,NA,NA,6.261177970340457
1980-01-01,1980,1,1,NA,NA,NA,NA,NA,NA,NA,5.149656739848476,NA,NA,NA,5.149656739848476
1980-01-02,1980,1,2,NA,NA,NA,NA,NA,NA,NA,5.1597619697011705,NA,NA,NA,5.1597619697011705
1980-01-03,1980,1,3,NA,NA,NA,NA,NA,NA,NA,5.208692099400716,NA,NA,NA,5.208692099400716
1980-01-04,1980,1,4,NA,NA,NA,NA,NA,NA,NA,5.03335906353227,NA,NA,NA,5.03335906353227
1980-01-05,1980,1,5,NA,NA,NA,NA,NA,NA,NA,5.037436568142754,NA,NA,NA,5.037436568142754
1980-01-06,1980,1,6,NA,NA,NA,NA,NA,NA,NA,4.919188943246166,NA,NA,NA,4.919188943246166
1980-01-07,1980,1,7,NA,NA,NA,NA,NA,NA,NA,4.817251334834305,NA,NA,NA,4.817251334834305
1980-01-08,1980,1,8,NA,NA,NA,NA,NA,NA,NA,5.037436568142754,NA,NA,NA,5.037436568142754
1980-01-09,1980,1,9,NA,NA,NA,NA,NA,NA,NA,4.915111438635682,NA,NA,NA,4.915111438635682
1980-01-10,1980,1,10,NA,NA,NA,NA,NA,NA,NA,4.878413900077142,NA,NA,NA,4.878413900077142
1980-01-11,1980,1,11,NA,NA,NA,NA,NA,NA,NA,5.045591692838752,NA,NA,NA,5.045591692838752
1980-01-12,1980,1,12,NA,NA,NA,NA,NA,NA,NA,5.110831917311183,NA,NA,NA,5.110831917311183
1980-01-13,1980,1,13,NA,NA,NA,NA,NA,NA,NA,4.882491404687624,NA,NA,NA,4.882491404687624
1980-01-14,1980,1,14,NA,NA,NA,NA,NA,NA,NA,4.927343951488529,NA,NA,NA,4.927343951488529
1980-01-15,1980,1,15,NA,NA,NA,NA,NA,NA,NA,4.980351507510399,NA,NA,NA,4.980351507510399
1980-01-16,1980,1,16,NA,NA,NA,NA,NA,NA,NA,4.8621038826138125,NA,NA,NA,4.8621038826138125
1980-01-17,1980,1,17,NA,NA,NA,NA,NA,NA,NA,4.894723917540471,NA,NA,NA,4.894723917540471
1980-01-18,1980,1,18,NA,NA,NA,NA,NA,NA,NA,4.894723917540471,NA,NA,NA,4.894723917540471
1980-01-19,1980,1,19,NA,NA,NA,NA,NA,NA,NA,4.902878925782835,NA,NA,NA,4.902878925782835
1980-01-20,1980,1,20,NA,NA,NA,NA,NA,NA,NA,4.878413900077142,NA,NA,NA,4.878413900077142
1980-01-21,1980,1,21,NA,NA,NA,NA,NA,NA,NA,4.800941318349576,NA,NA,NA,4.800941318349576
1980-01-22,1980,1,22,NA,NA,NA,NA,NA,NA,NA,4.699003554340004,NA,NA,NA,4.699003554340004
1980-01-23,1980,1,23,NA,NA,NA,NA,NA,NA,NA,4.454353043825156,NA,NA,NA,4.454353043825156
1980-01-24,1980,1,24,NA,NA,NA,NA,NA,NA,NA,4.40950043732953,NA,NA,NA,4.40950043732953
1980-01-25,1980,1,25,NA,NA,NA,NA,NA,NA,NA,4.397267924476683,NA,NA,NA,4.397267924476683
1980-01-26,1980,1,26,NA,NA,NA,NA,NA,NA,NA,4.376880403381472,NA,NA,NA,4.376880403381472
1980-01-27,1980,1,27,NA,NA,NA,NA,NA,NA,NA,4.376880403381472,NA,NA,NA,4.376880403381472
1980-01-28,1980,1,28,NA,NA,NA,NA,NA,NA,NA,4.30348532528579,NA,NA,NA,4.30348532528579
1980-01-29,1980,1,29,NA,NA,NA,NA,NA,NA,NA,4.156694858877598,NA,NA,NA,4.156694858877598
1980-01-30,1980,1,30,NA,NA,NA,NA,NA,NA,NA,4.050679591236145,NA,NA,NA,4.050679591236145
1980-01-31,1980,1,31,NA,NA,NA,NA,NA,NA,NA,3.8712693247657657,NA,NA,NA,3.8712693247657657
1980-02-01,1980,2,1,NA,NA,NA,NA,NA,NA,NA,3.281665180898448,NA,NA,NA,3.281665180898448
1980-02-02,1980,2,2,NA,NA,NA,NA,NA,NA,NA,3.4189767034762024,NA,NA,NA,3.4189767034762024
1980-02-03,1980,2,3,NA,NA,NA,NA,NA,NA,NA,3.521960475356175,NA,NA,NA,3.521960475356175
1980-02-04,1980,2,4,NA,NA,NA,NA,NA,NA,NA,3.425218131282107,NA,NA,NA,3.425218131282107
1980-02-05,1980,2,5,NA,NA,NA,NA,NA,NA,NA,3.350320905487693,NA,NA,NA,3.350320905487693
1980-02-06,1980,2,6,NA,NA,NA,NA,NA,NA,NA,3.0288871349360327,NA,NA,NA,3.0288871349360327
1980-02-07,1980,2,7,NA,NA,NA,NA,NA,NA,NA,2.938386293565076,NA,NA,NA,2.938386293565076
1980-02-08,1980,2,8,NA,NA,NA,NA,NA,NA,NA,3.0397417080072135,NA,NA,NA,3.0397417080072135
1980-02-09,1980,2,9,NA,NA,NA,NA,NA,NA,NA,3.1474743875775726,NA,NA,NA,3.1474743875775726
1980-02-10,1980,2,10,NA,NA,NA,NA,NA,NA,NA,3.0944222785648705,NA,NA,NA,3.0944222785648705
1980-02-11,1980,2,11,NA,NA,NA,NA,NA,NA,NA,3.032007819254588,NA,NA,NA,3.032007819254588
1980-02-12,1980,2,12,NA,NA,NA,NA,NA,NA,NA,2.8260404245400865,NA,NA,NA,2.8260404245400865
1980-02-13,1980,2,13,NA,NA,NA,NA,NA,NA,NA,2.5857452641483625,NA,NA,NA,2.5857452641483625
1980-02-14,1980,2,14,NA,NA,NA,NA,NA,NA,NA,2.6637632042202144,NA,NA,NA,2.6637632042202144
1980-02-15,1980,2,15,NA,NA,NA,NA,NA,NA,NA,2.694970463834239,NA,NA,NA,2.694970463834239
1980-02-16,1980,2,16,NA,NA,NA,NA,NA,NA,NA,2.5860736861610176,NA,NA,NA,2.5860736861610176
1980-02-17,1980,2,17,NA,NA,NA,NA,NA,NA,NA,2.760505533314842,NA,NA,NA,2.760505533314842
1980-02-18,1980,2,18,NA,NA,NA,NA,NA,NA,NA,2.701076221338599,NA,NA,NA,2.701076221338599
1980-02-19,1980,2,19,NA,NA,NA,NA,NA,NA,NA,2.6575217913937523,NA,NA,NA,2.6575217913937523
1980-02-20,1980,2,20,NA,NA,NA,NA,NA,NA,NA,2.5482966508766696,NA,NA,NA,2.5482966508766696
1980-02-21,1980,2,21,NA,NA,NA,NA,NA,NA,NA,2.4141059167245906,NA,NA,NA,2.4141059167245906
1980-02-22,1980,2,22,NA,NA,NA,NA,NA,NA,NA,2.33920873511953,NA,NA,NA,2.33920873511953
1980-02-23,1980,2,23,NA,NA,NA,NA,NA,NA,NA,2.567021024171032,NA,NA,NA,2.567021024171032
1980-02-24,1980,2,24,NA,NA,NA,NA,NA,NA,NA,2.517089480390324,NA,NA,NA,2.517089480390324
1980-02-25,1980,2,25,NA,NA,NA,NA,NA,NA,NA,2.654401047157431,NA,NA,NA,2.654401047157431
1980-02-26,1980,2,26,NA,NA,NA,NA,NA,NA,NA,2.6793668490066684,NA,NA,NA,2.6793668490066684
1980-02-27,1980,2,27,NA,NA,NA,NA,NA,NA,NA,2.4453131171698215,NA,NA,NA,2.4453131171698215
1980-02-28,1980,2,28,NA,NA,NA,NA,NA,NA,NA,2.370415920585319,NA,NA,NA,2.370415920585319
1980-02-29,1980,2,29,NA,NA,NA,NA,NA,NA,NA,2.395381632557906,NA,NA,NA,2.395381632557906
1980-03-01,1980,3,1,NA,NA,NA,NA,NA,NA,NA,3.9834264225585434,NA,NA,NA,3.9834264225585434
1980-03-02,1980,3,2,NA,NA,NA,NA,NA,NA,NA,3.8399197428216794,NA,NA,NA,3.8399197428216794
1980-03-03,1980,3,3,NA,NA,NA,NA,NA,NA,NA,3.55960703224769,NA,NA,NA,3.55960703224769
1980-03-04,1980,3,4,NA,NA,NA,NA,NA,NA,NA,3.3926479858097403,NA,NA,NA,3.3926479858097403
1980-03-05,1980,3,5,NA,NA,NA,NA,NA,NA,NA,3.336994868613775,NA,NA,NA,3.336994868613775
1980-03-06,1980,3,6,NA,NA,NA,NA,NA,NA,NA,3.4611439805187607,NA,NA,NA,3.4611439805187607
1980-03-07,1980,3,7,NA,NA,NA,NA,NA,NA,NA,3.5253590153718033,NA,NA,NA,3.5253590153718033
1980-03-08,1980,3,8,NA,NA,NA,NA,NA,NA,NA,3.598136090147387,NA,NA,NA,3.598136090147387
1980-03-09,1980,3,9,NA,NA,NA,NA,NA,NA,NA,3.5125160566909153,NA,NA,NA,3.5125160566909153
1980-03-10,1980,3,10,NA,NA,NA,NA,NA,NA,NA,3.7952483997994153,NA,NA,NA,3.7952483997994153
1980-03-11,1980,3,11,NA,NA,NA,NA,NA,NA,NA,4.090079215867613,NA,NA,NA,4.090079215867613
1980-03-12,1980,3,12,NA,NA,NA,NA,NA,NA,NA,4.330187880981922,NA,NA,NA,4.330187880981922
1980-03-13,1980,3,13,NA,NA,NA,NA,NA,NA,NA,4.231724685411269,NA,NA,NA,4.231724685411269
1980-03-14,1980,3,14,NA,NA,NA,NA,NA,NA,NA,4.223162624939909,NA,NA,NA,4.223162624939909
1980-03-15,1980,3,15,NA,NA,NA,NA,NA,NA,NA,4.325906881055749,NA,NA,NA,4.325906881055749
1980-03-16,1980,3,16,NA,NA,NA,NA,NA,NA,NA,4.295939781910763,NA,NA,NA,4.295939781910763
1980-03-17,1980,3,17,NA,NA,NA,NA,NA,NA,NA,4.334468819261643,NA,NA,NA,4.334468819261643
1980-03-18,1980,3,18,NA,NA,NA,NA,NA,NA,NA,4.398683874663503,NA,NA,NA,4.398683874663503
1980-03-19,1980,3,19,NA,NA,NA,NA,NA,NA,NA,4.351592878557911,NA,NA,NA,4.351592878557911
1980-03-20,1980,3,20,NA,NA,NA,NA,NA,NA,NA,4.40724587348841,NA,NA,NA,4.40724587348841
1980-03-21,1980,3,21,NA,NA,NA,NA,NA,NA,NA,4.334468880908097,NA,NA,NA,4.334468880908097
1980-03-22,1980,3,22,NA,NA,NA,NA,NA,NA,NA,4.291658659719125,NA,NA,NA,4.291658659719125
1980-03-23,1980,3,23,NA,NA,NA,NA,NA,NA,NA,4.128980408746612,NA,NA,NA,4.128980408746612
1980-03-24,1980,3,24,NA,NA,NA,NA,NA,NA,NA,4.197476484623463,NA,NA,NA,4.197476484623463
1980-03-25,1980,3,25,NA,NA,NA,NA,NA,NA,NA,4.317344841133205,NA,NA,NA,4.317344841133205
