"Plot Title: 20443274"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20443274, SEN S/N: 20443274)","Button Down (LGR S/N: 20443274)","Button Up (LGR S/N: 20443274)","Low Power Warning (LGR S/N: 20443274)","Safe Shutdown - Low Battery (LGR S/N: 20443274)","End Of File (LGR S/N: 20443274)"
18622,09/20/19 02:09:32 AM,16.51,,,,,
18623,09/20/19 02:39:32 AM,16.39,,,,,
18624,09/20/19 03:09:32 AM,16.34,,,,,
18625,09/20/19 03:39:32 AM,16.47,,,,,
18626,09/20/19 04:09:32 AM,16.39,,,,,
18627,09/20/19 04:39:32 AM,16.39,,,,,
18628,09/20/19 05:09:32 AM,16.47,,,,,
18629,09/20/19 05:39:32 AM,16.39,,,,,
18630,09/20/19 06:09:32 AM,16.13,,,,,
18631,09/20/19 06:39:32 AM,16.26,,,,,
18632,09/20/19 07:09:32 AM,16.26,,,,,
18633,09/20/19 07:39:32 AM,16.08,,,,,
18634,09/20/19 08:09:32 AM,16.00,,,,,
18635,09/20/19 08:39:32 AM,16.21,,,,,
18636,09/20/19 09:09:32 AM,16.51,,,,,
18637,09/20/19 09:39:32 AM,16.51,,,,,
18638,09/20/19 10:09:32 AM,16.56,,,,,
18639,09/20/19 10:39:32 AM,16.51,,,,,
18640,09/20/19 11:09:32 AM,16.73,,,,,
18641,09/20/19 11:39:32 AM,16.60,,,,,
18642,09/20/19 12:09:32 PM,16.60,,,,,
18643,09/20/19 12:39:32 PM,16.60,,,,,
18644,09/20/19 01:09:32 PM,16.64,,,,,
18645,09/20/19 01:39:32 PM,16.64,,,,,
18646,09/20/19 02:09:32 PM,16.60,,,,,
18647,09/20/19 02:39:32 PM,16.51,,,,,
18648,09/20/19 03:09:32 PM,16.51,,,,,
18649,09/20/19 03:39:32 PM,16.51,,,,,
18650,09/20/19 04:09:32 PM,16.30,,,,,
18651,09/20/19 04:39:32 PM,15.96,,,,,
18652,09/20/19 05:09:32 PM,16.13,,,,,
18653,09/20/19 05:39:32 PM,16.26,,,,,
18654,09/20/19 06:09:32 PM,16.30,,,,,
18655,09/20/19 06:39:32 PM,16.64,,,,,
18656,09/20/19 07:09:32 PM,16.77,,,,,
18657,09/20/19 07:39:32 PM,16.81,,,,,
18658,09/20/19 08:09:32 PM,16.77,,,,,
18659,09/20/19 08:39:32 PM,16.81,,,,,
18660,09/20/19 09:09:32 PM,16.77,,,,,
18661,09/20/19 09:39:32 PM,16.60,,,,,
18662,09/20/19 10:09:32 PM,16.64,,,,,
18663,09/20/19 10:39:32 PM,16.51,,,,,
18664,09/20/19 11:09:32 PM,16.60,,,,,
18665,09/20/19 11:39:32 PM,16.51,,,,,
18666,09/21/19 12:09:32 AM,16.39,,,,,
18667,09/21/19 12:39:32 AM,16.13,,,,,
18668,09/21/19 01:09:32 AM,16.43,,,,,
18669,09/21/19 01:39:32 AM,16.56,,,,,
18670,09/21/19 02:09:32 AM,16.43,,,,,
18671,09/21/19 02:39:32 AM,16.39,,,,,
18672,09/21/19 03:09:32 AM,16.13,,,,,
18673,09/21/19 03:39:32 AM,16.21,,,,,
18674,09/21/19 04:09:32 AM,16.39,,,,,
18675,09/21/19 04:39:32 AM,15.91,,,,,
18676,09/21/19 05:09:32 AM,16.26,,,,,
18677,09/21/19 05:39:32 AM,16.64,,,,,
18678,09/21/19 06:09:32 AM,16.64,,,,,
18679,09/21/19 06:39:32 AM,16.73,,,,,
18680,09/21/19 07:09:32 AM,16.73,,,,,
18681,09/21/19 07:39:32 AM,16.81,,,,,
18682,09/21/19 08:09:32 AM,16.86,,,,,
18683,09/21/19 08:39:32 AM,16.81,,,,,
18684,09/21/19 09:09:32 AM,16.73,,,,,
18685,09/21/19 09:39:32 AM,16.77,,,,,
18686,09/21/19 10:09:32 AM,16.69,,,,,
18687,09/21/19 10:39:32 AM,16.51,,,,,
18688,09/21/19 11:09:32 AM,16.56,,,,,
18689,09/21/19 11:39:32 AM,16.64,,,,,
18690,09/21/19 12:09:32 PM,16.73,,,,,
18691,09/21/19 12:39:32 PM,16.64,,,,,
18692,09/21/19 01:09:32 PM,16.64,,,,,
18693,09/21/19 01:39:32 PM,16.77,,,,,
18694,09/21/19 02:09:32 PM,16.69,,,,,
18695,09/21/19 02:39:32 PM,16.77,,,,,
18696,09/21/19 03:09:32 PM,16.64,,,,,
18697,09/21/19 03:39:32 PM,16.51,,,,,
18698,09/21/19 04:09:32 PM,16.30,,,,,
18699,09/21/19 04:39:32 PM,16.43,,,,,
18700,09/21/19 05:09:32 PM,16.47,,,,,
18701,09/21/19 05:39:32 PM,16.69,,,,,
18702,09/21/19 06:09:32 PM,16.81,,,,,
18703,09/21/19 06:39:32 PM,16.77,,,,,
18704,09/21/19 07:09:32 PM,16.69,,,,,
18705,09/21/19 07:39:32 PM,16.90,,,,,
18706,09/21/19 08:09:32 PM,17.03,,,,,
18707,09/21/19 08:39:32 PM,16.99,,,,,
18708,09/21/19 09:09:32 PM,17.41,,,,,
18709,09/21/19 09:39:32 PM,17.29,,,,,
18710,09/21/19 10:09:32 PM,16.94,,,,,
18711,09/21/19 10:39:32 PM,16.56,,,,,
18712,09/21/19 11:09:32 PM,16.51,,,,,
18713,09/21/19 11:39:32 PM,16.86,,,,,
18714,09/22/19 12:09:32 AM,17.03,,,,,
18715,09/22/19 12:39:32 AM,17.11,,,,,
18716,09/22/19 01:09:32 AM,16.73,,,,,
18717,09/22/19 01:39:32 AM,16.77,,,,,
18718,09/22/19 02:09:32 AM,16.81,,,,,
18719,09/22/19 02:39:32 AM,16.81,,,,,
18720,09/22/19 03:09:32 AM,16.77,,,,,
18721,09/22/19 03:39:32 AM,16.81,,,,,
18722,09/22/19 04:09:32 AM,16.81,,,,,
18723,09/22/19 04:39:32 AM,16.77,,,,,
18724,09/22/19 05:09:32 AM,15.61,,,,,
18725,09/22/19 05:39:32 AM,15.66,,,,,
18726,09/22/19 06:09:32 AM,16.39,,,,,
18727,09/22/19 06:39:32 AM,15.53,,,,,
18728,09/22/19 07:09:32 AM,16.56,,,,,
18729,09/22/19 07:39:32 AM,16.64,,,,,
18730,09/22/19 08:09:32 AM,16.69,,,,,
18731,09/22/19 08:39:32 AM,16.69,,,,,
18732,09/22/19 09:09:32 AM,16.77,,,,,
18733,09/22/19 09:39:32 AM,16.77,,,,,
18734,09/22/19 10:09:32 AM,16.77,,,,,
18735,09/22/19 10:39:32 AM,16.90,,,,,
18736,09/22/19 11:09:32 AM,16.86,,,,,
18737,09/22/19 11:39:32 AM,16.86,,,,,
18738,09/22/19 12:09:32 PM,16.73,,,,,
18739,09/22/19 12:39:32 PM,16.69,,,,,
18740,09/22/19 01:09:32 PM,16.77,,,,,
18741,09/22/19 01:39:32 PM,16.86,,,,,
18742,09/22/19 02:09:32 PM,15.91,,,,,
18743,09/22/19 02:39:32 PM,16.73,,,,,
18744,09/22/19 03:09:32 PM,16.43,,,,,
18745,09/22/19 03:39:32 PM,16.26,,,,,
18746,09/22/19 04:09:32 PM,15.96,,,,,
18747,09/22/19 04:39:32 PM,14.50,,,,,
18748,09/22/19 05:09:32 PM,15.18,,,,,
18749,09/22/19 05:39:32 PM,15.48,,,,,
18750,09/22/19 06:09:32 PM,16.04,,,,,
18751,09/22/19 06:39:32 PM,14.97,,,,,
18752,09/22/19 07:09:32 PM,15.70,,,,,
18753,09/22/19 07:39:32 PM,16.00,,,,,
18754,09/22/19 08:09:32 PM,16.08,,,,,
18755,09/22/19 08:39:32 PM,16.73,,,,,
18756,09/22/19 09:09:32 PM,16.43,,,,,
18757,09/22/19 09:39:32 PM,16.34,,,,,
18758,09/22/19 10:09:32 PM,16.26,,,,,
18759,09/22/19 10:39:32 PM,16.26,,,,,
18760,09/22/19 11:09:32 PM,16.08,,,,,
18761,09/22/19 11:39:32 PM,16.17,,,,,
18762,09/23/19 12:09:32 AM,15.96,,,,,
18763,09/23/19 12:39:32 AM,16.21,,,,,
18764,09/23/19 01:09:32 AM,16.39,,,,,
18765,09/23/19 01:39:32 AM,16.04,,,,,
18766,09/23/19 02:09:32 AM,15.87,,,,,
18767,09/23/19 02:39:32 AM,14.58,,,,,
18768,09/23/19 03:09:32 AM,14.50,,,,,
18769,09/23/19 03:39:32 AM,14.24,,,,,
18770,09/23/19 04:09:32 AM,14.71,,,,,
18771,09/23/19 04:39:32 AM,14.03,,,,,
18772,09/23/19 05:09:32 AM,13.81,,,,,
18773,09/23/19 05:39:32 AM,13.04,,,,,
18774,09/23/19 06:09:32 AM,12.10,,,,,
18775,09/23/19 06:39:32 AM,13.47,,,,,
18776,09/23/19 07:09:32 AM,13.60,,,,,
18777,09/23/19 07:39:32 AM,13.85,,,,,
18778,09/23/19 08:09:32 AM,13.77,,,,,
18779,09/23/19 08:39:32 AM,14.07,,,,,
18780,09/23/19 09:09:32 AM,14.11,,,,,
18781,09/23/19 09:39:32 AM,14.37,,,,,
18782,09/23/19 10:09:32 AM,14.37,,,,,
18783,09/23/19 10:39:32 AM,14.67,,,,,
18784,09/23/19 11:09:32 AM,15.27,,,,,
18785,09/23/19 11:39:32 AM,14.97,,,,,
18786,09/23/19 12:09:32 PM,14.97,,,,,
18787,09/23/19 12:39:32 PM,14.97,,,,,
18788,09/23/19 01:09:32 PM,15.06,,,,,
18789,09/23/19 01:39:32 PM,14.54,,,,,
18790,09/23/19 02:09:32 PM,15.23,,,,,
18791,09/23/19 02:39:32 PM,14.84,,,,,
18792,09/23/19 03:09:32 PM,14.15,,,,,
18793,09/23/19 03:39:32 PM,13.77,,,,,
18794,09/23/19 04:09:32 PM,13.17,,,,,
18795,09/23/19 04:39:32 PM,13.43,,,,,
18796,09/23/19 05:09:32 PM,12.35,,,,,
18797,09/23/19 05:39:32 PM,12.91,,,,,
18798,09/23/19 06:09:32 PM,12.18,,,,,
18799,09/23/19 06:39:32 PM,11.02,,,,,
18800,09/23/19 07:09:32 PM,11.32,,,,,
18801,09/23/19 07:39:32 PM,13.12,,,,,
18802,09/23/19 08:09:32 PM,13.30,,,,,
18803,09/23/19 08:39:32 PM,12.35,,,,,
18804,09/23/19 09:09:32 PM,14.50,,,,,
18805,09/23/19 09:39:32 PM,13.64,,,,,
18806,09/23/19 10:09:32 PM,16.43,,,,,
18807,09/23/19 10:39:32 PM,15.83,,,,,
18808,09/23/19 11:09:32 PM,16.13,,,,,
18809,09/23/19 11:39:32 PM,16.56,,,,,
18810,09/24/19 12:09:32 AM,16.30,,,,,
18811,09/24/19 12:39:32 AM,16.30,,,,,
18812,09/24/19 01:09:32 AM,14.11,,,,,
18813,09/24/19 01:39:32 AM,13.51,,,,,
18814,09/24/19 02:09:32 AM,13.08,,,,,
18815,09/24/19 02:39:32 AM,13.04,,,,,
18816,09/24/19 03:09:32 AM,12.74,,,,,
18817,09/24/19 03:39:32 AM,12.48,,,,,
18818,09/24/19 04:09:32 AM,12.44,,,,,
18819,09/24/19 04:39:32 AM,12.31,,,,,
18820,09/24/19 05:09:32 AM,12.48,,,,,
18821,09/24/19 05:39:32 AM,12.31,,,,,
18822,09/24/19 06:09:32 AM,11.62,,,,,
18823,09/24/19 06:39:32 AM,10.94,,,,,
18824,09/24/19 07:09:32 AM,11.62,,,,,
